79.4930 	DATA 	Keypress: space
79.4956 	EXP 	text: autoDraw = False
79.4956 	EXP 	text_2: autoDraw = False
79.4956 	EXP 	image_1: image = 'img21.png'
79.4956 	EXP 	text_label_1: height = 0.05
79.4956 	EXP 	text_label_1: height = 0.05
79.4956 	EXP 	text_label_1: height = 0.05
79.4956 	EXP 	text_label_1: text = 'фалероне-далероне'
79.4956 	EXP 	image_1: autoDraw = True
79.4956 	EXP 	text_label_1: autoDraw = True
81.9880 	INFO 	Keyboard events cleared
81.9878 	EXP 	image_1: autoDraw = False
81.9878 	EXP 	text_label_1: autoDraw = False
81.9878 	EXP 	text_ans_quest_right: autoDraw = True
81.9878 	EXP 	text_ans_quest_left: autoDraw = True
82.6681 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'ImageFile': 'img17.png', 'LabelText': 'тераделло-мераделло', 'QuestionType': 'Фонологический', 'QuestionText': 'Слово рифмуется с "облакино"?', 'CorrectAnswer_congr': 'left', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
82.6723 	DATA 	Keypress: right
82.6761 	EXP 	text_ans_quest_right: autoDraw = False
82.6761 	EXP 	text_ans_quest_left: autoDraw = False
82.6761 	EXP 	text: height = 0.05
82.6761 	EXP 	text: height = 0.05
82.6761 	EXP 	text: height = 0.05
82.6761 	EXP 	text: text = 'Слово рифмуется с "облакино"?'
82.6761 	EXP 	text: autoDraw = True
82.6761 	EXP 	text_2: autoDraw = True
83.1651 	INFO 	Keyboard events cleared
87.0959 	DATA 	Keypress: space
87.0987 	EXP 	text: autoDraw = False
87.0987 	EXP 	text_2: autoDraw = False
87.0987 	EXP 	image_1: image = 'img17.png'
87.0987 	EXP 	text_label_1: height = 0.05
87.0987 	EXP 	text_label_1: height = 0.05
87.0987 	EXP 	text_label_1: height = 0.05
87.0987 	EXP 	text_label_1: text = 'тераделло-мераделло'
87.0987 	EXP 	image_1: autoDraw = True
87.0987 	EXP 	text_label_1: autoDraw = True
88.4196 	DATA 	Keypress: left
89.5880 	INFO 	Keyboard events cleared
89.5878 	EXP 	image_1: autoDraw = False
89.5878 	EXP 	text_label_1: autoDraw = False
89.5878 	EXP 	text_ans_quest_right: autoDraw = True
89.5878 	EXP 	text_ans_quest_left: autoDraw = True
91.2404 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'ImageFile': 'img23.png', 'LabelText': 'ромасора-комасора', 'QuestionType': 'Фонологический', 'QuestionText': 'Слово рифмуется с "туманетто"?', 'CorrectAnswer_congr': 'left', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
91.2450 	DATA 	Keypress: left
91.2490 	EXP 	text_ans_quest_right: autoDraw = False
91.2490 	EXP 	text_ans_quest_left: autoDraw = False
91.2490 	EXP 	text: height = 0.05
91.2490 	EXP 	text: height = 0.05
91.2490 	EXP 	text: height = 0.05
91.2490 	EXP 	text: text = 'Слово рифмуется с "туманетто"?'
91.2490 	EXP 	text: autoDraw = True
91.2490 	EXP 	text_2: autoDraw = True
91.7377 	INFO 	Keyboard events cleared
93.2195 	DATA 	Keypress: space
93.2222 	EXP 	text: autoDraw = False
93.2222 	EXP 	text_2: autoDraw = False
93.2222 	EXP 	image_1: image = 'img23.png'
93.2222 	EXP 	text_label_1: height = 0.05
93.2222 	EXP 	text_label_1: height = 0.05
93.2222 	EXP 	text_label_1: height = 0.05
93.2222 	EXP 	text_label_1: text = 'ромасора-комасора'
93.2222 	EXP 	image_1: autoDraw = True
93.2222 	EXP 	text_label_1: autoDraw = True
95.7153 	INFO 	Keyboard events cleared
95.7151 	EXP 	image_1: autoDraw = False
95.7151 	EXP 	text_label_1: autoDraw = False
95.7151 	EXP 	text_ans_quest_right: autoDraw = True
95.7151 	EXP 	text_ans_quest_left: autoDraw = True
96.6243 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'ImageFile': 'img10.png', 'LabelText': 'ТАЛЕРОНЕ-КАРЕЛОНЕ', 'QuestionType': 'Перцептивный', 'QuestionText': 'Слово написано большими буквами?', 'CorrectAnswer_congr': 'right', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
96.6291 	DATA 	Keypress: left
96.6484 	EXP 	text_ans_quest_right: autoDraw = False
96.6484 	EXP 	text_ans_quest_left: autoDraw = False
96.6484 	EXP 	text: height = 0.05
96.6484 	EXP 	text: height = 0.05
96.6484 	EXP 	text: height = 0.05
96.6484 	EXP 	text: text = 'Слово написано большими буквами?'
96.6484 	EXP 	text: autoDraw = True
96.6484 	EXP 	text_2: autoDraw = True
97.1210 	INFO 	Keyboard events cleared
99.3711 	DATA 	Keypress: space
99.3739 	EXP 	text: autoDraw = False
99.3739 	EXP 	text_2: autoDraw = False
99.3739 	EXP 	image_1: image = 'img10.png'
99.3739 	EXP 	text_label_1: height = 0.05
99.3739 	EXP 	text_label_1: height = 0.05
99.3739 	EXP 	text_label_1: height = 0.05
99.3739 	EXP 	text_label_1: text = 'ТАЛЕРОНЕ-КАРЕЛОНЕ'
99.3739 	EXP 	image_1: autoDraw = True
99.3739 	EXP 	text_label_1: autoDraw = True
101.8486 	INFO 	Keyboard events cleared
101.8484 	EXP 	image_1: autoDraw = False
101.8484 	EXP 	text_label_1: autoDraw = False
101.8484 	EXP 	text_ans_quest_right: autoDraw = True
101.8484 	EXP 	text_ans_quest_left: autoDraw = True
102.5183 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'ImageFile': 'img1.png', 'LabelText': 'валичино-саличино', 'QuestionType': 'Перцептивный', 'QuestionText': 'Слово написано большими буквами?', 'CorrectAnswer_congr': 'left', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
102.5203 	DATA 	Keypress: left
102.5241 	EXP 	text_ans_quest_right: autoDraw = False
102.5241 	EXP 	text_ans_quest_left: autoDraw = False
102.5241 	EXP 	text: text = 'Слово написано большими буквами?'
102.5241 	EXP 	text: autoDraw = True
102.5241 	EXP 	text_2: autoDraw = True
103.0151 	INFO 	Keyboard events cleared
103.9793 	DATA 	Keypress: space
103.9819 	EXP 	text: autoDraw = False
103.9819 	EXP 	text_2: autoDraw = False
103.9819 	EXP 	image_1: image = 'img1.png'
103.9819 	EXP 	text_label_1: height = 0.05
103.9819 	EXP 	text_label_1: height = 0.05
103.9819 	EXP 	text_label_1: height = 0.05
103.9819 	EXP 	text_label_1: text = 'валичино-саличино'
103.9819 	EXP 	image_1: autoDraw = True
103.9819 	EXP 	text_label_1: autoDraw = True
106.4719 	INFO 	Keyboard events cleared
106.4717 	EXP 	image_1: autoDraw = False
106.4717 	EXP 	text_label_1: autoDraw = False
106.4717 	EXP 	text_ans_quest_right: autoDraw = True
106.4717 	EXP 	text_ans_quest_left: autoDraw = True
107.0695 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'ImageFile': 'img18.png', 'LabelText': 'СУРАНЕЛЛО-ЛУРАНЕЛЛО', 'QuestionType': 'Самоотнесенный', 'QuestionText': 'Ассоциируете ли Вы себя с этим словом?', 'CorrectAnswer_congr': 'right', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
107.0744 	DATA 	Keypress: left
107.0777 	EXP 	text_ans_quest_right: autoDraw = False
107.0777 	EXP 	text_ans_quest_left: autoDraw = False
107.0777 	EXP 	text: height = 0.05
107.0777 	EXP 	text: height = 0.05
107.0777 	EXP 	text: height = 0.05
107.0777 	EXP 	text: text = 'Ассоциируете ли Вы себя с этим словом?'
107.0777 	EXP 	text: autoDraw = True
107.0777 	EXP 	text_2: autoDraw = True
107.5652 	INFO 	Keyboard events cleared
108.6426 	DATA 	Keypress: space
108.6453 	EXP 	text: autoDraw = False
108.6453 	EXP 	text_2: autoDraw = False
108.6453 	EXP 	image_1: image = 'img18.png'
108.6453 	EXP 	text_label_1: height = 0.05
108.6453 	EXP 	text_label_1: height = 0.05
108.6453 	EXP 	text_label_1: height = 0.05
108.6453 	EXP 	text_label_1: text = 'СУРАНЕЛЛО-ЛУРАНЕЛЛО'
108.6453 	EXP 	image_1: autoDraw = True
108.6453 	EXP 	text_label_1: autoDraw = True
111.1380 	INFO 	Keyboard events cleared
111.1378 	EXP 	image_1: autoDraw = False
111.1378 	EXP 	text_label_1: autoDraw = False
111.1378 	EXP 	text_ans_quest_right: autoDraw = True
111.1378 	EXP 	text_ans_quest_left: autoDraw = True
111.6845 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'ImageFile': 'img20.png', 'LabelText': 'ВАЛЕКИТТО-МАЛЕКИТТО', 'QuestionType': 'Фонологический', 'QuestionText': 'Слово рифмуется с "пейзажитто"?', 'CorrectAnswer_congr': 'right', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
111.6891 	DATA 	Keypress: right
111.6928 	EXP 	text_ans_quest_right: autoDraw = False
111.6928 	EXP 	text_ans_quest_left: autoDraw = False
111.6928 	EXP 	text: height = 0.05
111.6928 	EXP 	text: height = 0.05
111.6928 	EXP 	text: height = 0.05
111.6928 	EXP 	text: text = 'Слово рифмуется с "пейзажитто"?'
111.6928 	EXP 	text: autoDraw = True
111.6928 	EXP 	text_2: autoDraw = True
112.1816 	INFO 	Keyboard events cleared
115.0755 	DATA 	Keypress: space
115.0782 	EXP 	text: autoDraw = False
115.0782 	EXP 	text_2: autoDraw = False
115.0782 	EXP 	image_1: image = 'img20.png'
115.0782 	EXP 	text_label_1: height = 0.05
115.0782 	EXP 	text_label_1: height = 0.05
115.0782 	EXP 	text_label_1: height = 0.05
115.0782 	EXP 	text_label_1: text = 'ВАЛЕКИТТО-МАЛЕКИТТО'
115.0782 	EXP 	image_1: autoDraw = True
115.0782 	EXP 	text_label_1: autoDraw = True
116.0581 	DATA 	Keypress: left
117.5484 	INFO 	Keyboard events cleared
117.5482 	EXP 	image_1: autoDraw = False
117.5482 	EXP 	text_label_1: autoDraw = False
117.5482 	EXP 	text_ans_quest_right: autoDraw = True
117.5482 	EXP 	text_ans_quest_left: autoDraw = True
118.0905 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'ImageFile': 'img6.png', 'LabelText': 'КАРОФЕЛЛО-МАРОФЕЛЛО', 'QuestionType': 'Самоотнесенный', 'QuestionText': 'Ассоциируете ли Вы себя с этим словом?', 'CorrectAnswer_congr': 'right', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
118.0951 	DATA 	Keypress: left
118.0989 	EXP 	text_ans_quest_right: autoDraw = False
118.0989 	EXP 	text_ans_quest_left: autoDraw = False
118.0989 	EXP 	text: height = 0.05
118.0989 	EXP 	text: height = 0.05
118.0989 	EXP 	text: height = 0.05
118.0989 	EXP 	text: text = 'Ассоциируете ли Вы себя с этим словом?'
118.0989 	EXP 	text: autoDraw = True
118.0989 	EXP 	text_2: autoDraw = True
118.5877 	INFO 	Keyboard events cleared
120.2310 	DATA 	Keypress: space
120.2337 	EXP 	text: autoDraw = False
120.2337 	EXP 	text_2: autoDraw = False
120.2337 	EXP 	image_1: image = 'img6.png'
120.2337 	EXP 	text_label_1: height = 0.05
120.2337 	EXP 	text_label_1: height = 0.05
120.2337 	EXP 	text_label_1: height = 0.05
120.2337 	EXP 	text_label_1: text = 'КАРОФЕЛЛО-МАРОФЕЛЛО'
120.2337 	EXP 	image_1: autoDraw = True
120.2337 	EXP 	text_label_1: autoDraw = True
121.3419 	DATA 	Keypress: right
122.7217 	INFO 	Keyboard events cleared
122.7215 	EXP 	image_1: autoDraw = False
122.7215 	EXP 	text_label_1: autoDraw = False
122.7215 	EXP 	text_ans_quest_right: autoDraw = True
122.7215 	EXP 	text_ans_quest_left: autoDraw = True
123.2569 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'ImageFile': 'img16.png', 'LabelText': 'ТЕРАЛЕТТО-МЕРАЛЕТТО', 'QuestionType': 'Перцептивный', 'QuestionText': 'Слово написано большими буквами?', 'CorrectAnswer_congr': 'right', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
123.2612 	DATA 	Keypress: right
123.2649 	EXP 	text_ans_quest_right: autoDraw = False
123.2649 	EXP 	text_ans_quest_left: autoDraw = False
123.2649 	EXP 	text: height = 0.05
123.2649 	EXP 	text: height = 0.05
123.2649 	EXP 	text: height = 0.05
123.2649 	EXP 	text: text = 'Слово написано большими буквами?'
123.2649 	EXP 	text: autoDraw = True
123.2649 	EXP 	text_2: autoDraw = True
123.7540 	INFO 	Keyboard events cleared
124.8635 	DATA 	Keypress: space
124.8661 	EXP 	text: autoDraw = False
124.8661 	EXP 	text_2: autoDraw = False
124.8661 	EXP 	image_1: image = 'img16.png'
124.8661 	EXP 	text_label_1: height = 0.05
124.8661 	EXP 	text_label_1: height = 0.05
124.8661 	EXP 	text_label_1: height = 0.05
124.8661 	EXP 	text_label_1: text = 'ТЕРАЛЕТТО-МЕРАЛЕТТО'
124.8661 	EXP 	image_1: autoDraw = True
124.8661 	EXP 	text_label_1: autoDraw = True
127.3381 	INFO 	Keyboard events cleared
127.3379 	EXP 	image_1: autoDraw = False
127.3379 	EXP 	text_label_1: autoDraw = False
127.3379 	EXP 	text_ans_quest_right: autoDraw = True
127.3379 	EXP 	text_ans_quest_left: autoDraw = True
127.8345 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'ImageFile': 'img7.png', 'LabelText': 'марилитто-сарилитто', 'QuestionType': 'Перцептивный', 'QuestionText': 'Слово написано большими буквами?', 'CorrectAnswer_congr': 'left', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
127.8364 	DATA 	Keypress: left
127.8401 	EXP 	text_ans_quest_right: autoDraw = False
127.8401 	EXP 	text_ans_quest_left: autoDraw = False
127.8401 	EXP 	text: text = 'Слово написано большими буквами?'
127.8401 	EXP 	text: autoDraw = True
127.8401 	EXP 	text_2: autoDraw = True
128.3317 	INFO 	Keyboard events cleared
129.3857 	DATA 	Keypress: space
129.3883 	EXP 	text: autoDraw = False
129.3883 	EXP 	text_2: autoDraw = False
129.3883 	EXP 	image_1: image = 'img7.png'
129.3883 	EXP 	text_label_1: height = 0.05
129.3883 	EXP 	text_label_1: height = 0.05
129.3883 	EXP 	text_label_1: height = 0.05
129.3883 	EXP 	text_label_1: text = 'марилитто-сарилитто'
129.3883 	EXP 	image_1: autoDraw = True
129.3883 	EXP 	text_label_1: autoDraw = True
131.8817 	INFO 	Keyboard events cleared
131.8814 	EXP 	image_1: autoDraw = False
131.8814 	EXP 	text_label_1: autoDraw = False
131.8814 	EXP 	text_ans_quest_right: autoDraw = True
131.8814 	EXP 	text_ans_quest_left: autoDraw = True
132.5065 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'ImageFile': 'img9.png', 'LabelText': 'маривоне-саривоне', 'QuestionType': 'Самоотнесенный', 'QuestionText': 'Ассоциируете ли Вы себя с этим словом?', 'CorrectAnswer_congr': 'right', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
132.5111 	DATA 	Keypress: right
132.5145 	EXP 	text_ans_quest_right: autoDraw = False
132.5145 	EXP 	text_ans_quest_left: autoDraw = False
132.5145 	EXP 	text: height = 0.05
132.5145 	EXP 	text: height = 0.05
132.5145 	EXP 	text: height = 0.05
132.5145 	EXP 	text: text = 'Ассоциируете ли Вы себя с этим словом?'
132.5145 	EXP 	text: autoDraw = True
132.5145 	EXP 	text_2: autoDraw = True
133.0043 	INFO 	Keyboard events cleared
134.0130 	DATA 	Keypress: space
134.0159 	EXP 	text: autoDraw = False
134.0159 	EXP 	text_2: autoDraw = False
134.0159 	EXP 	image_1: image = 'img9.png'
134.0159 	EXP 	text_label_1: height = 0.05
134.0159 	EXP 	text_label_1: height = 0.05
134.0159 	EXP 	text_label_1: height = 0.05
134.0159 	EXP 	text_label_1: text = 'маривоне-саривоне'
134.0159 	EXP 	image_1: autoDraw = True
134.0159 	EXP 	text_label_1: autoDraw = True
136.4875 	INFO 	Keyboard events cleared
136.4874 	EXP 	image_1: autoDraw = False
136.4874 	EXP 	text_label_1: autoDraw = False
136.4874 	EXP 	text_ans_quest_right: autoDraw = True
136.4874 	EXP 	text_ans_quest_left: autoDraw = True
136.9346 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'ImageFile': 'img3.png', 'LabelText': 'бенедетто-фенедетто', 'QuestionType': 'Самоотнесенный', 'QuestionText': 'Ассоциируете ли Вы себя с этим словом?', 'CorrectAnswer_congr': 'right', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
136.9365 	DATA 	Keypress: left
136.9403 	EXP 	text_ans_quest_right: autoDraw = False
136.9403 	EXP 	text_ans_quest_left: autoDraw = False
136.9403 	EXP 	text: text = 'Ассоциируете ли Вы себя с этим словом?'
136.9403 	EXP 	text: autoDraw = True
136.9403 	EXP 	text_2: autoDraw = True
137.4319 	INFO 	Keyboard events cleared
138.4213 	DATA 	Keypress: space
138.4240 	EXP 	text: autoDraw = False
138.4240 	EXP 	text_2: autoDraw = False
138.4240 	EXP 	image_1: image = 'img3.png'
138.4240 	EXP 	text_label_1: height = 0.05
138.4240 	EXP 	text_label_1: height = 0.05
138.4240 	EXP 	text_label_1: height = 0.05
138.4240 	EXP 	text_label_1: text = 'бенедетто-фенедетто'
138.4240 	EXP 	image_1: autoDraw = True
138.4240 	EXP 	text_label_1: autoDraw = True
140.9152 	INFO 	Keyboard events cleared
140.9150 	EXP 	image_1: autoDraw = False
140.9150 	EXP 	text_label_1: autoDraw = False
140.9150 	EXP 	text_ans_quest_right: autoDraw = True
140.9150 	EXP 	text_ans_quest_left: autoDraw = True
141.2844 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'ImageFile': 'img19.png', 'LabelText': 'фарензитто-дарензитто', 'QuestionType': 'Перцептивный', 'QuestionText': 'Слово написано большими буквами?', 'CorrectAnswer_congr': 'left', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
141.2889 	DATA 	Keypress: right
141.2926 	EXP 	text_ans_quest_right: autoDraw = False
141.2926 	EXP 	text_ans_quest_left: autoDraw = False
141.2926 	EXP 	text: height = 0.05
141.2926 	EXP 	text: height = 0.05
141.2926 	EXP 	text: height = 0.05
141.2926 	EXP 	text: text = 'Слово написано большими буквами?'
141.2926 	EXP 	text: autoDraw = True
141.2926 	EXP 	text_2: autoDraw = True
141.7817 	INFO 	Keyboard events cleared
143.3845 	DATA 	Keypress: space
143.3871 	EXP 	text: autoDraw = False
143.3871 	EXP 	text_2: autoDraw = False
143.3871 	EXP 	image_1: image = 'img19.png'
143.3871 	EXP 	text_label_1: height = 0.05
143.3871 	EXP 	text_label_1: height = 0.05
143.3871 	EXP 	text_label_1: height = 0.05
143.3871 	EXP 	text_label_1: text = 'фарензитто-дарензитто'
143.3871 	EXP 	image_1: autoDraw = True
143.3871 	EXP 	text_label_1: autoDraw = True
145.8821 	INFO 	Keyboard events cleared
145.8818 	EXP 	image_1: autoDraw = False
145.8818 	EXP 	text_label_1: autoDraw = False
145.8818 	EXP 	text_ans_quest_right: autoDraw = True
145.8818 	EXP 	text_ans_quest_left: autoDraw = True
146.4845 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'ImageFile': 'img5.png', 'LabelText': 'ралентелло-палентелло', 'QuestionType': 'Фонологический', 'QuestionText': 'Слово рифмуется с "пейзажини"?', 'CorrectAnswer_congr': 'left', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
146.4888 	DATA 	Keypress: left
146.4927 	EXP 	text_ans_quest_right: autoDraw = False
146.4927 	EXP 	text_ans_quest_left: autoDraw = False
146.4927 	EXP 	text: height = 0.05
146.4927 	EXP 	text: height = 0.05
146.4927 	EXP 	text: height = 0.05
146.4927 	EXP 	text: text = 'Слово рифмуется с "пейзажини"?'
146.4927 	EXP 	text: autoDraw = True
146.4927 	EXP 	text_2: autoDraw = True
146.9816 	INFO 	Keyboard events cleared
147.9719 	DATA 	Keypress: space
147.9746 	EXP 	text: autoDraw = False
147.9746 	EXP 	text_2: autoDraw = False
147.9746 	EXP 	image_1: image = 'img5.png'
147.9746 	EXP 	text_label_1: height = 0.05
147.9746 	EXP 	text_label_1: height = 0.05
147.9746 	EXP 	text_label_1: height = 0.05
147.9746 	EXP 	text_label_1: text = 'ралентелло-палентелло'
147.9746 	EXP 	image_1: autoDraw = True
147.9746 	EXP 	text_label_1: autoDraw = True
150.4650 	INFO 	Keyboard events cleared
150.4647 	EXP 	image_1: autoDraw = False
150.4647 	EXP 	text_label_1: autoDraw = False
150.4647 	EXP 	text_ans_quest_right: autoDraw = True
150.4647 	EXP 	text_ans_quest_left: autoDraw = True
150.7679 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'ImageFile': 'img11.png', 'LabelText': 'таривора-каривора', 'QuestionType': 'Фонологический', 'QuestionText': 'Слово рифмуется с "туманора"?', 'CorrectAnswer_congr': 'right', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
150.7723 	DATA 	Keypress: left
150.7759 	EXP 	text_ans_quest_right: autoDraw = False
150.7759 	EXP 	text_ans_quest_left: autoDraw = False
150.7759 	EXP 	text: height = 0.05
150.7759 	EXP 	text: height = 0.05
150.7759 	EXP 	text: height = 0.05
150.7759 	EXP 	text: text = 'Слово рифмуется с "туманора"?'
150.7759 	EXP 	text: autoDraw = True
150.7759 	EXP 	text_2: autoDraw = True
151.2650 	INFO 	Keyboard events cleared
152.4482 	DATA 	Keypress: space
152.4509 	EXP 	text: autoDraw = False
152.4509 	EXP 	text_2: autoDraw = False
152.4509 	EXP 	image_1: image = 'img11.png'
152.4509 	EXP 	text_label_1: height = 0.05
152.4509 	EXP 	text_label_1: height = 0.05
152.4509 	EXP 	text_label_1: height = 0.05
152.4509 	EXP 	text_label_1: text = 'таривора-каривора'
152.4509 	EXP 	image_1: autoDraw = True
152.4509 	EXP 	text_label_1: autoDraw = True
154.9207 	INFO 	Keyboard events cleared
154.9205 	EXP 	image_1: autoDraw = False
154.9205 	EXP 	text_label_1: autoDraw = False
154.9205 	EXP 	text_ans_quest_right: autoDraw = True
154.9205 	EXP 	text_ans_quest_left: autoDraw = True
154.9283 	DATA 	Keypress: right
154.9324 	INFO 	Keyboard events cleared
154.9323 	EXP 	text_ans_quest_right: autoDraw = False
154.9323 	EXP 	text_ans_quest_left: autoDraw = False
154.9323 	EXP 	text_3: autoDraw = True
157.8019 	DEBUG 	Read excel file with openpyxl: all_incongr_stim_list.xlsx
157.8044 	EXP 	Imported all_incongr_stim_list.xlsx as conditions, 48 conditions, 3 params
157.8051 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'ImageFile_All_list': 'img41.png', 'LabelText_all': 'данирелло-ланирелло', 'True_Ans_all': 'left', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
157.8230 	DATA 	Keypress: space
157.8259 	INFO 	Keyboard events cleared
157.8257 	EXP 	text_3: autoDraw = False
157.8257 	EXP 	image_2: image = 'img41.png'
157.8257 	EXP 	text_label_2: height = 0.05
157.8257 	EXP 	text_label_2: height = 0.05
157.8257 	EXP 	text_label_2: height = 0.05
157.8257 	EXP 	text_label_2: text = 'данирелло-ланирелло'
157.8257 	EXP 	image_2: autoDraw = True
157.8257 	EXP 	text_label_2: autoDraw = True
157.8257 	EXP 	text_instr_3: autoDraw = True
161.2843 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'ImageFile_All_list': 'img10.png', 'LabelText_all': 'ТАЛЕРОНЕ-КАРЕЛОНЕ', 'True_Ans_all': 'right', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
161.3211 	DATA 	Keypress: left
161.3238 	INFO 	Keyboard events cleared
161.3237 	EXP 	image_2: autoDraw = False
161.3237 	EXP 	text_label_2: autoDraw = False
161.3237 	EXP 	text_instr_3: autoDraw = False
161.3237 	EXP 	image_2: image = 'img10.png'
161.3237 	EXP 	text_label_2: height = 0.05
161.3237 	EXP 	text_label_2: height = 0.05
161.3237 	EXP 	text_label_2: height = 0.05
161.3237 	EXP 	text_label_2: text = 'ТАЛЕРОНЕ-КАРЕЛОНЕ'
161.3237 	EXP 	image_2: autoDraw = True
161.3237 	EXP 	text_label_2: autoDraw = True
161.3237 	EXP 	text_instr_3: autoDraw = True
161.8341 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'ImageFile_All_list': 'img44.png', 'LabelText_all': 'КАЛЕМИТТО-РАМЕЛИТТО', 'True_Ans_all': 'left', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
161.8581 	DATA 	Keypress: left
161.8609 	INFO 	Keyboard events cleared
161.8607 	EXP 	image_2: autoDraw = False
161.8607 	EXP 	text_label_2: autoDraw = False
161.8607 	EXP 	text_instr_3: autoDraw = False
161.8607 	EXP 	image_2: image = 'img44.png'
161.8607 	EXP 	text_label_2: height = 0.05
161.8607 	EXP 	text_label_2: height = 0.05
161.8607 	EXP 	text_label_2: height = 0.05
161.8607 	EXP 	text_label_2: text = 'КАЛЕМИТТО-РАМЕЛИТТО'
161.8607 	EXP 	image_2: autoDraw = True
161.8607 	EXP 	text_label_2: autoDraw = True
161.8607 	EXP 	text_instr_3: autoDraw = True
162.2235 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'ImageFile_All_list': 'img39.png', 'LabelText_all': 'гередетто-баридетто', 'True_Ans_all': 'left', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
162.2422 	DATA 	Keypress: left
162.2449 	INFO 	Keyboard events cleared
162.2447 	EXP 	image_2: autoDraw = False
162.2447 	EXP 	text_label_2: autoDraw = False
162.2447 	EXP 	text_instr_3: autoDraw = False
162.2447 	EXP 	image_2: image = 'img39.png'
162.2447 	EXP 	text_label_2: height = 0.05
162.2447 	EXP 	text_label_2: height = 0.05
162.2447 	EXP 	text_label_2: height = 0.05
162.2447 	EXP 	text_label_2: text = 'гередетто-баридетто'
162.2447 	EXP 	image_2: autoDraw = True
162.2447 	EXP 	text_label_2: autoDraw = True
162.2447 	EXP 	text_instr_3: autoDraw = True
162.5008 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'ImageFile_All_list': 'img35.png', 'LabelText_all': 'ларимвора-маривора', 'True_Ans_all': 'left', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
162.5217 	DATA 	Keypress: left
162.5245 	INFO 	Keyboard events cleared
162.5243 	EXP 	image_2: autoDraw = False
162.5243 	EXP 	text_label_2: autoDraw = False
162.5243 	EXP 	text_instr_3: autoDraw = False
162.5243 	EXP 	image_2: image = 'img35.png'
162.5243 	EXP 	text_label_2: height = 0.05
162.5243 	EXP 	text_label_2: height = 0.05
162.5243 	EXP 	text_label_2: height = 0.05
162.5243 	EXP 	text_label_2: text = 'ларимвора-маривора'
162.5243 	EXP 	image_2: autoDraw = True
162.5243 	EXP 	text_label_2: autoDraw = True
162.5243 	EXP 	text_instr_3: autoDraw = True
162.8066 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'ImageFile_All_list': 'img43.png', 'LabelText_all': 'симаритто-римаритто', 'True_Ans_all': 'left', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
162.8244 	DATA 	Keypress: left
162.8271 	INFO 	Keyboard events cleared
162.8269 	EXP 	image_2: autoDraw = False
162.8269 	EXP 	text_label_2: autoDraw = False
162.8269 	EXP 	text_instr_3: autoDraw = False
162.8269 	EXP 	image_2: image = 'img43.png'
162.8269 	EXP 	text_label_2: height = 0.05
162.8269 	EXP 	text_label_2: height = 0.05
162.8269 	EXP 	text_label_2: height = 0.05
